video_id,comments
CyHP08UwDbg,"[{'comment_text': 'Pra trabalhar pra fora, eu não preciso de diploma ou experiência?', 'likes': 1}, {'comment_text': 'Se eu quiser trabalhar com Python, SQL e Machine Learning, é melhor seguir para Data Scientist do que para Data Analyst?', 'likes': 1}, {'comment_text': 'Top o vídeo! 👏🏾👏🏾👏🏾 parabéns!!', 'likes': 1}, {'comment_text': 'Gosto muito de seus vídeos \nMuito prático', 'likes': 1}, {'comment_text': 'Vim pelo LinkedIn! Conteúdo top demaiss', 'likes': 2}, {'comment_text': 'Muito bom!! Professor top!!', 'likes': 3}, {'comment_text': 'Muito bom conteúdo! ', 'likes': 2}]"
j3PHrLzkkos,"[{'comment_text': 'Muito bom, obrigado por gerarem esse bem público!! Prossigam com esse trabalho tão importante.', 'likes': 1}]"
1aTrY8qLBo4,[]
qduvlR1vh5k,[]
lkvBlw9jttw,[]
1VEFhdK6VmY,[]
PA3SziDs2vE,[]
gtf1-lZkUSg,[]
2sci81MdhEg,[]
iFr-u2V5u3Q,[]
n9esdk2QAN0,"[{'comment_text': 'Show de bola o vídeo. Eu estou trilhando este mundo e logo de cara pensei no kaggle como plataforma de estudos e ganhar experiência!', 'likes': 1}, {'comment_text': 'Massa d+', 'likes': 1}, {'comment_text': 'Excelente conteúdo!', 'likes': 1}, {'comment_text': 'Manda mais ds', 'likes': 1}, {'comment_text': 'Grande Leon....... Estava estudando um pouco sobre ""data science"" e me deparei ""Neste Canal"". Comecei a ver o vídeo, e pensei comigo: conheço esse cara de algum lugar..... Parabéns pelo trabalho, e agora já sei quem será a minha referência de aprendizado!!', 'likes': 5}, {'comment_text': 'Podia lançar um vídeo com lugares para aprender de maneira gratuita, tanto programação quanto data science.', 'likes': 1}, {'comment_text': 'ALGUEM, poderia escrever aqui no comentário os nomes dos melhores do Brasil no Kaggle ? Só entendi Mauro Filho :)', 'likes': 1}, {'comment_text': 'Excelente apresentação sobre o kaggle. Muito obrigado', 'likes': 2}, {'comment_text': 'Obrigado pelo vídeo, deu pra entender muito bem o Kaggle. Vou fazer o cadastro pra começar.', 'likes': 3}, {'comment_text': 'Leon, muito f**da esse video, me tirou varias duvidas do Kaggle, adoro vcs!!!!', 'likes': 3}]"
_cb0Kd4anTA,[]
zqsQQRSR9Xg,[]
fZT-mG0_4DQ,[]
o2OD11lRphQ,[]
cf09UxBZeqw,[]
7CenlFzRUI4,[]
RnvpbSxKBPw,[]
QLj_y3ZVQcI,[]
DntabTSnsvw,[]
5t2Uiqq5eEM,[]
S_FvAUfG2hk,[]
dU8lMyZdXeo,[]
waHZdv2_YAY,[]
oj71Z42NRzM,[]
QBoORaqWGtU,[]
z6sMhYjjdFs,"[{'comment_text': 'O Leon literalmente ""pirou na batatinha"" kkkkkkkk\nShow o vídeo! Como tudo do Let\'s Data ;)', 'likes': 2}]"
fyDWmTRybg8,[]
Q4Bgb5MGWVI,[]
BmCAbnr0yag,[]
EbfGzeHHs5Q,[]
Pi3cHCFWb60,[]
dUPQuQX3wbQ,[]
_c7PmHIimRk,[]
ciFdSA8b2qw,"[{'comment_text': 'Excelente! Aula completa e bem explicada.', 'likes': 1}, {'comment_text': 'Muito bom. Parabéns pelo conteúdo.', 'likes': 1}, {'comment_text': 'Muito bom Garoto!', 'likes': 1}, {'comment_text': 'Não mostrou como cria com python diferente no windows... pelo visto é igual... \nse precisar de 5 pythons diferentes, vai ter que colocar as 5 no PC?... \neu vi um caso, mas não lembro... \nque setava o python=2.0.1 na criação da venv...', 'likes': 1}, {'comment_text': 'olá, qual a diferença do virtualenv para o venv? eu aprendi a criar com python -m venv nome_projeto', 'likes': 1}, {'comment_text': 'Conteúdo enxuto, claro e eficiente. Parabéns!', 'likes': 1}, {'comment_text': 'em qual pasta fica salvo as libs?', 'likes': 1}, {'comment_text': 'cai aqui de paraquedas e estou muito feliz pelo conteudo', 'likes': 1}, {'comment_text': 'Caso vc queira usar o jupyter vc instala ele na venv tbm? Como fica nessa situacao?', 'likes': 1}, {'comment_text': 'Melhor explicação raiz que já vi.... muito obrigado!', 'likes': 1}]"
YcTA1YPOZgk,[]
SNL1R53XAuI,[]
Oq7y7-bNQkY,"[{'comment_text': 'Alguém sabe se tem como destacar pontos específcos do scatter (cor, tamanho e/ou marker) ?', 'likes': 1}, {'comment_text': 'Pra exportar pra subir no github precisa de alguma instalar alguma dependência?', 'likes': 1}, {'comment_text': 'Olá. Se eu quisesse plotar uma linha com uma angulação de 30º, como eu poderia está fazendo isso?', 'likes': 1}]"
4xD463I2jXs,"[{'comment_text': 'Didática realmente excepcional,  vocês sempre conseguem explicar as coisas de forma muito didática', 'likes': 2}]"
MmpnYtTutZE,[]
N-S3cBEc96k,"[{'comment_text': 'Cara, descobri seus vídeos ontem, são muito bons!! Adorei', 'likes': 1}, {'comment_text': 'Que aula maravilhosa, bem mais detalhada que muitas aulas sobre Matplotlib e Seaborn de cursos pagos, parabéns!', 'likes': 1}, {'comment_text': 'Muito bom o vídeo, meus parabéns! Por favor! Poderia me indicar uma biblioteca que capture informações de uma placa Wi-Fi de um Raspberry 4 pi, tais como: SSID, RSSI, Canal, dBm, RX, TX, Mac Address, IP, qualidade de sinal e tráfego em tempo real, gerando gráficos para a biblioteca seaborn, simulando uma telemetria? Obrigado e parabéns pelo canal.', 'likes': 0}, {'comment_text': 'Muito obrigado pela aula, Leon!', 'likes': 1}, {'comment_text': 'Muito boa a live, Leon o/\n\nSe puder fechar a trinca de visualização com plotly em algum outro momento, seria show \\😁/', 'likes': 2}, {'comment_text': 'Gosto muito das lives. Sempre aprendendo algo novo. Muito obrigado 👍', 'likes': 2}, {'comment_text': 'Show de bola!', 'likes': 2}]"
0-NmEm1qxuw,[]
frz4GQ6ZmH0,[]
4IU9JU4UALM,[]
-anhRVmYOr8,"[{'comment_text': 'Canal sensacional, continuem simplificando data science brilhantemente!', 'likes': 2}]"
UlsOhUa7c98,"[{'comment_text': 'Excelente Let´s Data!! Estou começando na área! E ver as referências ajuda muito. Assim como o Kobe perguntou ao Michael Jordan. ""What do you do?"" É bom ver o que esses monstros sagrados fazem e tentar emular algo parecido.', 'likes': 2}, {'comment_text': 'Excelente video Leon... Você é o cara !', 'likes': 2}, {'comment_text': 'Excelente bate papo!\nMas confesso que não gostei da resposta do Giba sobre quem ele nomearia hahaha. Vai ver não quis se comprometer? XD', 'likes': 3}, {'comment_text': 'Bem legal o bate papo. Em 2018 no Slack do Udacity eu já falava com o Gilberto para saber da sua carreira. Eu gostaria de saber como ele lidou com a dificuldade com sql no Airbnb, se alguém ajudou ou se reclamaram.', 'likes': 3}, {'comment_text': 'Ótimo podcast!', 'likes': 3}]"
a_4ASFurdcA,[]
WjAMMo2PQlM,[]
eg_EjBvvlAU,"[{'comment_text': 'Não cheguei na live, me inscrevi hoje, mas ajudou bastante +1 inscrito, parabéns pelo conteúdo', 'likes': 1}, {'comment_text': 'Cara ajudou demais, muito Top a aula mais 1 inscrito.', 'likes': 1}, {'comment_text': 'Parabéns pela aula. Muito boa, bem direta e didática.', 'likes': 1}, {'comment_text': 'Excelente como sempre, Leon !!! Esse entendimento dos objetos clareia muito o matplotlib !!!', 'likes': 2}, {'comment_text': 'Onde consigo o notebook?', 'likes': 3}, {'comment_text': 'Muito bom!!!', 'likes': 2}, {'comment_text': 'Show de bola!', 'likes': 2}, {'comment_text': 'Muito boa a live, Leon õ/\n\nSe puder fazer outra com seaborn seria massa! =)', 'likes': 2}]"
6sw6wVMlW2s,[]
tC5gcbzM9PQ,[]
bXMOGGyzwvI,"[{'comment_text': 'Vai ter continuação este vídeo? Ou um vídeo de processamento de imagens?', 'likes': 2}]"
xaQTwc_I6I8,[]
_KNzvVsrB8k,"[{'comment_text': 'Venho a pouco acompanhando o canal mas já sou fã e estou na área graças a dicas importantes que peguei do canal.', 'likes': 1}, {'comment_text': 'Excelente aula!', 'likes': 1}]"
bmloiUN5d2o,"[{'comment_text': 'Cara, eu já assisti todos os episódios, mas esse com certeza foi um dos melhores! Simplesmente fantástico!!!', 'likes': 2}, {'comment_text': 'Sensacional Diogo, parabéns!', 'likes': 2}, {'comment_text': 'Foi excelente! Ele foi muito claro ! Parabens!', 'likes': 1}]"
oK-8tLgLZ2Q,"[{'comment_text': 'qual link do Github dos notebooks?', 'likes': 1}, {'comment_text': 'Onde consigo esse notebook pra download?', 'likes': 1}, {'comment_text': 'Obrigado por essa live! maravilhoso!', 'likes': 1}, {'comment_text': '>> Absolutamente FANTÁSTICO << Muuuuuito obrigado por sua doação de know how', 'likes': 1}, {'comment_text': 'Você é foda, Leon! \\o/', 'likes': 1}, {'comment_text': 'Parabens pelo excelente videos, porem estou com uma duvida, se eu não usar nenhum algoritimo para melhorar meu modelo , como eu faço para otimizar o hiperparametros , Exemplo : como eu consigo otimizar o parametro alpha de um modelo de Suavização Exponencial Simples através de alguma metrica??', 'likes': 2}, {'comment_text': 'Parabéns, Leon!\nMuito bom. 👍', 'likes': 3}]"
BIbjytMEHPU,"[{'comment_text': 'Fazendo WebScrapping em VBA. Brabo demais.', 'likes': 3}]"
wdnbxrPqbO0,"[{'comment_text': 'Que aula boa de assistir, muito descontraída e didática, parabéns!!', 'likes': 0}, {'comment_text': 'Ajudou bastante, muito didático e claro!', 'likes': 1}, {'comment_text': 'Professor, esse score do pipeline me diz o que? qual a métrica dele?', 'likes': 1}, {'comment_text': 'muito bom, a didática dela é ótima. Parabéns!', 'likes': 1}, {'comment_text': 'Massa demais! Primeira aula do canal e já me inscrevi na lata! Conteúdos interessantíssimos e totalmente aplicáveis', 'likes': 1}, {'comment_text': 'Que aula maravilhosa! Como não tinha visto isso antes?!', 'likes': 1}, {'comment_text': 'Obrigado !!!!!', 'likes': 2}, {'comment_text': ""Excelente aula, Let's Data! Valeu!"", 'likes': 2}, {'comment_text': 'Excelente!!', 'likes': 2}]"
iSNUG_q_I9Y,"[{'comment_text': 'Muito boa a aula, deixa a teoria mais fácil de entender!!\nFiquei curioso pelo curso do Andrew que você fala no vídeo, teria como passar o nome ou o link?', 'likes': 1}, {'comment_text': 'Leon, sua didática é simplesmente incrível', 'likes': 1}, {'comment_text': 'Muito boa essa aula, parabéns Leon! 👏🏽', 'likes': 1}, {'comment_text': 'Conteúdo muito qualificado!', 'likes': 1}, {'comment_text': 'Meus parabéns pela excelente aula e didática!\nTenho uma dúvida sobre uma variável ser uma potencial data leakage num modelo que estou trabalhando atualmente.\nO problema que quero resolver é a previsão de evasão escolar.\nTenho uma variável que identifica o último período cursado/cursando dos estudantes.\nPara os alunos que concluíram o curso, essa variável vai sempre ser alta. Exemplo 8º período (semestre).\nPara alunos que evadiram, essa variável pode ser menor, geralmente tem mais evasões no começo dos cursos.\nPara os alunos que ainda estão estudando, será o período/semestre atual dela.\nNos testes que fiz, vi que essa é a variável que mais tem importância no modelo.\nSeria essa uma variável que me diz que quanto maior o seu valor, o modelo já saberá que o aluno não evadirá?', 'likes': 1}, {'comment_text': 'Sem palavras !!!!  Que aula !!!', 'likes': 2}, {'comment_text': 'Pra essa próxima sexta poderia ter uma live de NLP, o que acham? Só sugestão.', 'likes': 2}, {'comment_text': 'Excelente aula!! Realmente uma das mais importantes que já vi. Obrigado!', 'likes': 2}]"
88jD1nnkNfM,"[{'comment_text': '21:52 ""pode não, galera... fazer isso é maldade...  vai pro inferno"" kkkkkkkkkkkkkkk adorei', 'likes': 1}, {'comment_text': 'Olá Leon, muito bom vídeo. Parabéns!\r\nEstou com uma questão que preciso resolver e gostaria apenas da sua ajuda para me direcionar se for possível; sabendo a direção eu vou me virando.\r\nEu tenho uma operação que vai sendo realizada e durante a realização preciso evitar alguns eventos que ocorrem esporadicamente.\r\nEntão a idéia é prever um tempo seguro até o próximo evento e quando ele ocorrer alimentar a previsão com ele e prever o próximo.\r\n\r\nO Pycaret poderia me ajudar nisso?\r\n\r\nOque deveria usar dele?\r\n\r\nQuais as indicações para essa solução?.\r\n\r\n\r\nIndependente de poderem me ajudar ou não, sou grato pelo tempo dedicado e todo esse maravilhoso conteúdo disponibilizado.\r\nObrigado.', 'likes': 1}, {'comment_text': 'Leon, muito bom o video. Uma duvida, estou trabalhando com uma base de dados com 81 features. Quando preparo o setup,  o pycaret retorna apenas 10 variaveis (dados inferidos). Eu queria ter certeza que todas as 81 features foram corretamente classificadas pelo PyCaret. Sabe como posso conferir isso?', 'likes': 2}, {'comment_text': 'Parabens Leon, conteúdo Foda.', 'likes': 2}, {'comment_text': 'Leon, sua didática é sensacional! Conteúdo top! ⬆️⬆️⬆️', 'likes': 1}, {'comment_text': ""O Leon é P_ _ _ das galáxias nesse assunto. Valeu Let's Data!"", 'likes': 3}]"
ObKVoe8t6F4,"[{'comment_text': 'Meninos👏\nPirei,nesta idéia,vou me reinventar,#dra.ALESSANDRA MONTINI.Gratidão.\n...idosa em ação ‼️', 'likes': 1}, {'comment_text': 'A professora é sensacional. Que combinação de empolgação com conhecimento!', 'likes': 2}, {'comment_text': 'Parabéns à todos envolvidos por esse episódio! Foi o melhor episódio de Data Science que já ouvi até hoje. Bate papo divertido e compreensível para pessoas de todos os níveis (tanto que estou compartilhando como meus pais, namorada, amigos, cachorro, etc... pra ver se eles entendem que raios que tô fazendo da minha vida, e porque esse assunto é tão interessante). Professora Alessandra Montini, queria ter sido seu aluno! Sua energia é contagiante!', 'likes': 5}, {'comment_text': 'A motivação e a convicção com que ela fala são impressionantes. Episódio excelente! Parabéns a todos.', 'likes': 2}]"
1m9u10eJ3Mk,"[{'comment_text': 'aula incrível, que didática boa, carisma parabens espero ver mais sobre o assuno vou usar no meu TCC alguns destes modelos', 'likes': 1}, {'comment_text': 'Meninos,tô pirada,nestes assuntosssss.\nVou aprenderrrr.Socorro‼️Amei👏', 'likes': 2}, {'comment_text': 'Tem como eu plotar um gráfico dos valores de predição com o XGBoost? Teria como me orientar nisso? Obrigado.', 'likes': 1}, {'comment_text': 'Boa tarde. quando eu uso o comando: modelo_xgb = XGBRegressor(objetive=""reg:squarederror"", n_estimators=1000)\nmodelo_xgb.fit(X_treino, Y_treino) dá o seguinte warning: WARNING: /workspace/src/objective/regression_obj.cu:152: reg:linear is now deprecated in favor of reg:squarederror.\nXGBRegressor(n_estimators=1000, objetive=\'reg:squarederror\') e não retorna os valores do video', 'likes': 1}, {'comment_text': ""Boa tarde. Quando tento executar o primeiro código dá esse erro: ERROR: pip's dependency resolver does not currently take into account all the packages that are installed. This behaviour is the source of the following dependency conflicts.\nskforecast 0.5.1 requires statsmodels<=0.13,>=0.12, but you have statsmodels 0.13.5 which is incompatible.\n\nAlguem poderia me ajudar?"", 'likes': 1}, {'comment_text': 'Aula excelente! Parabéns', 'likes': 1}, {'comment_text': 'Qual o modelo que eu posso aplicar com series estacionarias?', 'likes': 1}, {'comment_text': 'Muito boa essa live, parabéns, estou levando a surra do arima em umas previsões que preciso fazer no meu trabalho pois em algumas ocasiões não consigo entender o que fez a previsão se desviar tanto do valor real.', 'likes': 1}, {'comment_text': 'No exemplo com o XGBoost você fez o shift e deixou o dataframe com 2 features (uma preditora e outra de target). Eu posso fazer alguns shifts e deixar o dataframe com, por exemplo, 4 features, sendo 3 meses pra trás (preditoras) e 1 mês como target? Funcionaria assim?', 'likes': 1}, {'comment_text': 'ola, voce tem o notebook deste  exemplo disponivel ?', 'likes': 1}]"
aNtzKGTujuA,"[{'comment_text': 'meu script está retornando as variáveis ao invés de valores: {{ if alguma coisa}}, como corrijo isso?', 'likes': 0}, {'comment_text': 'Muito obrigada!!! Adorei! Inscrita.', 'likes': 1}, {'comment_text': 'Muito boa aula, sai do zero a um projeto, de muitos vídeos que eu assisti, esse foi o mais didático.', 'likes': 1}, {'comment_text': 'Ah, não podia deixar de comentar que são bem boas suas aulas e sua dinâmica, me ajudou muito viu...obrigado!!!', 'likes': 1}, {'comment_text': 'Olá, boa noite!\nGostaria que me sanasse uma dúvida. Estou extraindo alguns valores do mercado livre, porém estou esbarrando em um ponto onde tenho dois valores para o mesmo produto, e que seria( valor de/ valor atual). Ele sempre pega o primeiro da lista, e na verdade eu preciso pegar sempre o valor atual, e caso tenha o valor de, eu traga os dois na mesma linha...como faço isso?\nDesde já agradeço!!!', 'likes': 1}, {'comment_text': 'Seu vídeo me ajudou muito, obrigado pela bondade de ensinar gratuitamente. Que Deus te abençoe.', 'likes': 1}, {'comment_text': 'Massa, bem direto ao ponto! Excelente aula', 'likes': 1}, {'comment_text': 'obrigado pela aula, aguardando novos videos 👍', 'likes': 1}, {'comment_text': 'Conteúdo excelente', 'likes': 1}, {'comment_text': 'como faz para extrair quando os elementos são dinâmicos?', 'likes': 2}]"
